"partner","geo","values","iso2","time","type"
"Croatia","Latvia",0,"LV",2014-01-01,"incoming"
"Croatia","Malta",0,"MT",2014-01-01,"incoming"
"Croatia","Norway",NA,"NO",2014-01-01,"incoming"
"Croatia","Romania",0,"RO",2014-01-01,"incoming"
"Croatia","Sweden",0,"SE",2014-01-01,"incoming"
"Croatia","Slovenia",0,"SI",2014-01-01,"incoming"
"Croatia","Slovakia",0,"SK",2014-01-01,"incoming"
"Croatia","United Kingdom",0,"UK",2014-01-01,"incoming"
"Hungary","Austria",NA,"AT",2014-01-01,"incoming"
"Hungary","Belgium",1,"BE",2014-01-01,"incoming"
"Hungary","Bulgaria",44,"BG",2014-01-01,"incoming"
"Hungary","Switzerland",0,"CH",2014-01-01,"incoming"
"Hungary","Cyprus",NA,"CY",2014-01-01,"incoming"
"Hungary","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Hungary","Germany (until 1990 former territory of the FRG)",10,"DE",2014-01-01,"incoming"
"Hungary","Denmark",0,"DK",2014-01-01,"incoming"
"Hungary","Estonia",0,"EE",2014-01-01,"incoming"
"Hungary","Greece",0,"EL",2014-01-01,"incoming"
"Hungary","Spain",NA,"ES",2014-01-01,"incoming"
"Hungary","Finland",NA,"FI",2014-01-01,"incoming"
"Hungary","France",2,"FR",2014-01-01,"incoming"
"Hungary","Croatia",0,"HR",2014-01-01,"incoming"
"Hungary","Hungary",0,"HU",2014-01-01,"incoming"
"Hungary","Ireland",0,"IE",2014-01-01,"incoming"
"Hungary","Iceland",NA,"IS",2014-01-01,"incoming"
"Hungary","Italy",NA,"IT",2014-01-01,"incoming"
"Hungary","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Hungary","Lithuania",0,"LT",2014-01-01,"incoming"
"Hungary","Luxembourg",0,"LU",2014-01-01,"incoming"
"Hungary","Latvia",0,"LV",2014-01-01,"incoming"
"Hungary","Malta",0,"MT",2014-01-01,"incoming"
"Hungary","Netherlands",NA,"NL",2014-01-01,"incoming"
"Hungary","Norway",NA,"NO",2014-01-01,"incoming"
"Hungary","Poland",NA,"PL",2014-01-01,"incoming"
"Hungary","Portugal",NA,"PT",2014-01-01,"incoming"
"Hungary","Romania",12,"RO",2014-01-01,"incoming"
"Hungary","Sweden",0,"SE",2014-01-01,"incoming"
"Hungary","Slovenia",0,"SI",2014-01-01,"incoming"
"Hungary","Slovakia",0,"SK",2014-01-01,"incoming"
"Hungary","United Kingdom",0,"UK",2014-01-01,"incoming"
"Ireland","Austria",NA,"AT",2014-01-01,"incoming"
"Ireland","Belgium",0,"BE",2014-01-01,"incoming"
"Ireland","Bulgaria",0,"BG",2014-01-01,"incoming"
"Ireland","Switzerland",5,"CH",2014-01-01,"incoming"
"Ireland","Cyprus",NA,"CY",2014-01-01,"incoming"
"Ireland","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Ireland","Germany (until 1990 former territory of the FRG)",2,"DE",2014-01-01,"incoming"
"Ireland","Denmark",0,"DK",2014-01-01,"incoming"
"Ireland","Estonia",0,"EE",2014-01-01,"incoming"
"Ireland","Greece",0,"EL",2014-01-01,"incoming"
"Ireland","Spain",NA,"ES",2014-01-01,"incoming"
"Ireland","Finland",NA,"FI",2014-01-01,"incoming"
"Ireland","France",0,"FR",2014-01-01,"incoming"
"Ireland","Croatia",0,"HR",2014-01-01,"incoming"
"Ireland","Hungary",0,"HU",2014-01-01,"incoming"
"Ireland","Ireland",0,"IE",2014-01-01,"incoming"
"Ireland","Iceland",NA,"IS",2014-01-01,"incoming"
"Ireland","Italy",NA,"IT",2014-01-01,"incoming"
"Ireland","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Ireland","Lithuania",0,"LT",2014-01-01,"incoming"
"Ireland","Luxembourg",0,"LU",2014-01-01,"incoming"
"Ireland","Latvia",0,"LV",2014-01-01,"incoming"
"Ireland","Malta",0,"MT",2014-01-01,"incoming"
"Ireland","Netherlands",NA,"NL",2014-01-01,"incoming"
"Ireland","Norway",NA,"NO",2014-01-01,"incoming"
"Ireland","Poland",NA,"PL",2014-01-01,"incoming"
"Ireland","Portugal",NA,"PT",2014-01-01,"incoming"
"Ireland","Romania",0,"RO",2014-01-01,"incoming"
"Ireland","Sweden",0,"SE",2014-01-01,"incoming"
"Ireland","Slovenia",0,"SI",2014-01-01,"incoming"
"Ireland","Slovakia",0,"SK",2014-01-01,"incoming"
"Ireland","United Kingdom",1,"UK",2014-01-01,"incoming"
"Iceland","Austria",NA,"AT",2014-01-01,"incoming"
"Iceland","Belgium",0,"BE",2014-01-01,"incoming"
"Iceland","Bulgaria",0,"BG",2014-01-01,"incoming"
"Iceland","Switzerland",1,"CH",2014-01-01,"incoming"
"Iceland","Cyprus",NA,"CY",2014-01-01,"incoming"
"Iceland","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Iceland","Germany (until 1990 former territory of the FRG)",0,"DE",2014-01-01,"incoming"
"Iceland","Denmark",2,"DK",2014-01-01,"incoming"
"Iceland","Estonia",0,"EE",2014-01-01,"incoming"
"Iceland","Greece",0,"EL",2014-01-01,"incoming"
"Iceland","Spain",NA,"ES",2014-01-01,"incoming"
"Iceland","Finland",NA,"FI",2014-01-01,"incoming"
"Iceland","France",4,"FR",2014-01-01,"incoming"
"Iceland","Croatia",0,"HR",2014-01-01,"incoming"
"Iceland","Hungary",0,"HU",2014-01-01,"incoming"
"Iceland","Ireland",0,"IE",2014-01-01,"incoming"
"Iceland","Iceland",NA,"IS",2014-01-01,"incoming"
"Iceland","Italy",NA,"IT",2014-01-01,"incoming"
"Iceland","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Iceland","Lithuania",0,"LT",2014-01-01,"incoming"
"Iceland","Luxembourg",0,"LU",2014-01-01,"incoming"
"Iceland","Latvia",0,"LV",2014-01-01,"incoming"
"Iceland","Malta",1,"MT",2014-01-01,"incoming"
"Iceland","Netherlands",NA,"NL",2014-01-01,"incoming"
"Iceland","Norway",NA,"NO",2014-01-01,"incoming"
"Iceland","Poland",NA,"PL",2014-01-01,"incoming"
"Iceland","Portugal",NA,"PT",2014-01-01,"incoming"
"Iceland","Romania",0,"RO",2014-01-01,"incoming"
"Iceland","Sweden",0,"SE",2014-01-01,"incoming"
"Iceland","Slovenia",0,"SI",2014-01-01,"incoming"
"Iceland","Slovakia",0,"SK",2014-01-01,"incoming"
"Iceland","United Kingdom",0,"UK",2014-01-01,"incoming"
"Italy","Austria",NA,"AT",2014-01-01,"incoming"
"Italy","Belgium",3,"BE",2014-01-01,"incoming"
"Italy","Bulgaria",0,"BG",2014-01-01,"incoming"
"Italy","Switzerland",1,"CH",2014-01-01,"incoming"
"Italy","Cyprus",NA,"CY",2014-01-01,"incoming"
"Italy","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Italy","Germany (until 1990 former territory of the FRG)",1,"DE",2014-01-01,"incoming"
"Italy","Denmark",0,"DK",2014-01-01,"incoming"
"Italy","Estonia",0,"EE",2014-01-01,"incoming"
"Italy","Greece",0,"EL",2014-01-01,"incoming"
"Italy","Spain",NA,"ES",2014-01-01,"incoming"
"Italy","Finland",NA,"FI",2014-01-01,"incoming"
"Italy","France",1,"FR",2014-01-01,"incoming"
"Italy","Croatia",0,"HR",2014-01-01,"incoming"
"Italy","Hungary",0,"HU",2014-01-01,"incoming"
"Italy","Ireland",0,"IE",2014-01-01,"incoming"
"Italy","Iceland",NA,"IS",2014-01-01,"incoming"
"Italy","Italy",NA,"IT",2014-01-01,"incoming"
"Italy","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Italy","Lithuania",0,"LT",2014-01-01,"incoming"
"Italy","Luxembourg",0,"LU",2014-01-01,"incoming"
"Italy","Latvia",0,"LV",2014-01-01,"incoming"
"Italy","Malta",0,"MT",2014-01-01,"incoming"
"Italy","Netherlands",NA,"NL",2014-01-01,"incoming"
"Italy","Norway",NA,"NO",2014-01-01,"incoming"
"Italy","Poland",NA,"PL",2014-01-01,"incoming"
"Italy","Portugal",NA,"PT",2014-01-01,"incoming"
"Italy","Romania",0,"RO",2014-01-01,"incoming"
"Italy","Sweden",0,"SE",2014-01-01,"incoming"
"Italy","Slovenia",1,"SI",2014-01-01,"incoming"
"Italy","Slovakia",0,"SK",2014-01-01,"incoming"
"Italy","United Kingdom",0,"UK",2014-01-01,"incoming"
"Liechtenstein","Austria",NA,"AT",2014-01-01,"incoming"
"Liechtenstein","Belgium",0,"BE",2014-01-01,"incoming"
"Liechtenstein","Bulgaria",0,"BG",2014-01-01,"incoming"
"Liechtenstein","Switzerland",1,"CH",2014-01-01,"incoming"
"Liechtenstein","Cyprus",NA,"CY",2014-01-01,"incoming"
"Liechtenstein","Germany (until 1990 former territory of the FRG)",1,"DE",2014-01-01,"incoming"
"Liechtenstein","Denmark",0,"DK",2014-01-01,"incoming"
"Liechtenstein","Estonia",0,"EE",2014-01-01,"incoming"
"Liechtenstein","Greece",0,"EL",2014-01-01,"incoming"
"Liechtenstein","Spain",NA,"ES",2014-01-01,"incoming"
"Liechtenstein","Finland",NA,"FI",2014-01-01,"incoming"
"Liechtenstein","France",0,"FR",2014-01-01,"incoming"
"Liechtenstein","Croatia",0,"HR",2014-01-01,"incoming"
"Liechtenstein","Hungary",0,"HU",2014-01-01,"incoming"
"Liechtenstein","Ireland",0,"IE",2014-01-01,"incoming"
"Liechtenstein","Italy",NA,"IT",2014-01-01,"incoming"
"Liechtenstein","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Liechtenstein","Lithuania",0,"LT",2014-01-01,"incoming"
"Liechtenstein","Luxembourg",0,"LU",2014-01-01,"incoming"
"Liechtenstein","Latvia",0,"LV",2014-01-01,"incoming"
"Liechtenstein","Malta",0,"MT",2014-01-01,"incoming"
"Liechtenstein","Norway",NA,"NO",2014-01-01,"incoming"
"Liechtenstein","Romania",0,"RO",2014-01-01,"incoming"
"Liechtenstein","Sweden",0,"SE",2014-01-01,"incoming"
"Liechtenstein","Slovenia",0,"SI",2014-01-01,"incoming"
"Liechtenstein","Slovakia",0,"SK",2014-01-01,"incoming"
"Liechtenstein","United Kingdom",0,"UK",2014-01-01,"incoming"
"Lithuania","Austria",NA,"AT",2014-01-01,"incoming"
"Lithuania","Belgium",1,"BE",2014-01-01,"incoming"
"Lithuania","Bulgaria",0,"BG",2014-01-01,"incoming"
"Lithuania","Switzerland",0,"CH",2014-01-01,"incoming"
"Lithuania","Cyprus",NA,"CY",2014-01-01,"incoming"
"Lithuania","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Lithuania","Germany (until 1990 former territory of the FRG)",2,"DE",2014-01-01,"incoming"
"Lithuania","Denmark",0,"DK",2014-01-01,"incoming"
"Lithuania","Estonia",0,"EE",2014-01-01,"incoming"
"Lithuania","Greece",0,"EL",2014-01-01,"incoming"
"Lithuania","Spain",NA,"ES",2014-01-01,"incoming"
"Lithuania","Finland",NA,"FI",2014-01-01,"incoming"
"Lithuania","France",1,"FR",2014-01-01,"incoming"
"Lithuania","Croatia",0,"HR",2014-01-01,"incoming"
"Lithuania","Hungary",0,"HU",2014-01-01,"incoming"
"Lithuania","Ireland",0,"IE",2014-01-01,"incoming"
"Lithuania","Iceland",NA,"IS",2014-01-01,"incoming"
"Lithuania","Italy",NA,"IT",2014-01-01,"incoming"
"Lithuania","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Lithuania","Lithuania",0,"LT",2014-01-01,"incoming"
"Lithuania","Luxembourg",0,"LU",2014-01-01,"incoming"
"Lithuania","Latvia",0,"LV",2014-01-01,"incoming"
"Lithuania","Malta",0,"MT",2014-01-01,"incoming"
"Lithuania","Netherlands",NA,"NL",2014-01-01,"incoming"
"Lithuania","Norway",NA,"NO",2014-01-01,"incoming"
"Lithuania","Poland",NA,"PL",2014-01-01,"incoming"
"Lithuania","Portugal",NA,"PT",2014-01-01,"incoming"
"Lithuania","Romania",0,"RO",2014-01-01,"incoming"
"Lithuania","Sweden",0,"SE",2014-01-01,"incoming"
"Lithuania","Slovenia",0,"SI",2014-01-01,"incoming"
"Lithuania","Slovakia",0,"SK",2014-01-01,"incoming"
"Lithuania","United Kingdom",0,"UK",2014-01-01,"incoming"
"Luxembourg","Austria",NA,"AT",2014-01-01,"incoming"
"Luxembourg","Belgium",15,"BE",2014-01-01,"incoming"
"Luxembourg","Bulgaria",0,"BG",2014-01-01,"incoming"
"Luxembourg","Switzerland",14,"CH",2014-01-01,"incoming"
"Luxembourg","Cyprus",NA,"CY",2014-01-01,"incoming"
"Luxembourg","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Luxembourg","Germany (until 1990 former territory of the FRG)",20,"DE",2014-01-01,"incoming"
"Luxembourg","Denmark",4,"DK",2014-01-01,"incoming"
"Luxembourg","Estonia",0,"EE",2014-01-01,"incoming"
"Luxembourg","Greece",0,"EL",2014-01-01,"incoming"
"Luxembourg","Spain",NA,"ES",2014-01-01,"incoming"
"Luxembourg","Finland",NA,"FI",2014-01-01,"incoming"
"Luxembourg","France",11,"FR",2014-01-01,"incoming"
"Luxembourg","Croatia",0,"HR",2014-01-01,"incoming"
"Luxembourg","Hungary",12,"HU",2014-01-01,"incoming"
"Luxembourg","Ireland",0,"IE",2014-01-01,"incoming"
"Luxembourg","Iceland",NA,"IS",2014-01-01,"incoming"
"Luxembourg","Italy",NA,"IT",2014-01-01,"incoming"
"Luxembourg","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Luxembourg","Lithuania",0,"LT",2014-01-01,"incoming"
"Luxembourg","Luxembourg",0,"LU",2014-01-01,"incoming"
"Luxembourg","Latvia",0,"LV",2014-01-01,"incoming"
"Luxembourg","Malta",0,"MT",2014-01-01,"incoming"
"Luxembourg","Netherlands",NA,"NL",2014-01-01,"incoming"
"Luxembourg","Norway",NA,"NO",2014-01-01,"incoming"
"Luxembourg","Poland",NA,"PL",2014-01-01,"incoming"
"Luxembourg","Portugal",NA,"PT",2014-01-01,"incoming"
"Luxembourg","Romania",1,"RO",2014-01-01,"incoming"
"Luxembourg","Sweden",0,"SE",2014-01-01,"incoming"
"Luxembourg","Slovenia",1,"SI",2014-01-01,"incoming"
"Luxembourg","Slovakia",0,"SK",2014-01-01,"incoming"
"Luxembourg","United Kingdom",1,"UK",2014-01-01,"incoming"
"Latvia","Austria",NA,"AT",2014-01-01,"incoming"
"Latvia","Belgium",0,"BE",2014-01-01,"incoming"
"Latvia","Bulgaria",0,"BG",2014-01-01,"incoming"
"Latvia","Switzerland",0,"CH",2014-01-01,"incoming"
"Latvia","Cyprus",NA,"CY",2014-01-01,"incoming"
"Latvia","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Latvia","Germany (until 1990 former territory of the FRG)",0,"DE",2014-01-01,"incoming"
"Latvia","Denmark",0,"DK",2014-01-01,"incoming"
"Latvia","Estonia",0,"EE",2014-01-01,"incoming"
"Latvia","Greece",0,"EL",2014-01-01,"incoming"
"Latvia","Spain",NA,"ES",2014-01-01,"incoming"
"Latvia","Finland",NA,"FI",2014-01-01,"incoming"
"Latvia","France",0,"FR",2014-01-01,"incoming"
"Latvia","Croatia",0,"HR",2014-01-01,"incoming"
"Latvia","Hungary",0,"HU",2014-01-01,"incoming"
"Latvia","Ireland",0,"IE",2014-01-01,"incoming"
"Latvia","Iceland",NA,"IS",2014-01-01,"incoming"
"Latvia","Italy",NA,"IT",2014-01-01,"incoming"
"Latvia","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Latvia","Lithuania",2,"LT",2014-01-01,"incoming"
"Latvia","Luxembourg",0,"LU",2014-01-01,"incoming"
"Latvia","Latvia",0,"LV",2014-01-01,"incoming"
"Latvia","Malta",0,"MT",2014-01-01,"incoming"
"Latvia","Netherlands",NA,"NL",2014-01-01,"incoming"
"Latvia","Norway",NA,"NO",2014-01-01,"incoming"
"Latvia","Poland",NA,"PL",2014-01-01,"incoming"
"Latvia","Portugal",NA,"PT",2014-01-01,"incoming"
"Latvia","Romania",0,"RO",2014-01-01,"incoming"
"Latvia","Sweden",0,"SE",2014-01-01,"incoming"
"Latvia","Slovenia",0,"SI",2014-01-01,"incoming"
"Latvia","Slovakia",0,"SK",2014-01-01,"incoming"
"Latvia","United Kingdom",0,"UK",2014-01-01,"incoming"
"Malta","Austria",NA,"AT",2014-01-01,"incoming"
"Malta","Belgium",1,"BE",2014-01-01,"incoming"
"Malta","Bulgaria",0,"BG",2014-01-01,"incoming"
"Malta","Switzerland",0,"CH",2014-01-01,"incoming"
"Malta","Cyprus",NA,"CY",2014-01-01,"incoming"
"Malta","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Malta","Germany (until 1990 former territory of the FRG)",0,"DE",2014-01-01,"incoming"
"Malta","Denmark",0,"DK",2014-01-01,"incoming"
"Malta","Estonia",0,"EE",2014-01-01,"incoming"
"Malta","Greece",0,"EL",2014-01-01,"incoming"
"Malta","Spain",NA,"ES",2014-01-01,"incoming"
"Malta","Finland",NA,"FI",2014-01-01,"incoming"
"Malta","France",0,"FR",2014-01-01,"incoming"
"Malta","Croatia",0,"HR",2014-01-01,"incoming"
"Malta","Hungary",0,"HU",2014-01-01,"incoming"
"Malta","Ireland",0,"IE",2014-01-01,"incoming"
"Malta","Iceland",NA,"IS",2014-01-01,"incoming"
"Malta","Italy",NA,"IT",2014-01-01,"incoming"
"Malta","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Malta","Lithuania",0,"LT",2014-01-01,"incoming"
"Malta","Luxembourg",0,"LU",2014-01-01,"incoming"
"Malta","Latvia",0,"LV",2014-01-01,"incoming"
"Malta","Malta",0,"MT",2014-01-01,"incoming"
"Malta","Netherlands",NA,"NL",2014-01-01,"incoming"
"Malta","Norway",NA,"NO",2014-01-01,"incoming"
"Malta","Poland",NA,"PL",2014-01-01,"incoming"
"Malta","Portugal",NA,"PT",2014-01-01,"incoming"
"Malta","Romania",0,"RO",2014-01-01,"incoming"
"Malta","Sweden",0,"SE",2014-01-01,"incoming"
"Malta","Slovenia",0,"SI",2014-01-01,"incoming"
"Malta","Slovakia",0,"SK",2014-01-01,"incoming"
"Malta","United Kingdom",1,"UK",2014-01-01,"incoming"
"Netherlands","Austria",NA,"AT",2014-01-01,"incoming"
"Netherlands","Belgium",108,"BE",2014-01-01,"incoming"
"Netherlands","Bulgaria",0,"BG",2014-01-01,"incoming"
"Netherlands","Switzerland",72,"CH",2014-01-01,"incoming"
"Netherlands","Cyprus",NA,"CY",2014-01-01,"incoming"
"Netherlands","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Netherlands","Germany (until 1990 former territory of the FRG)",119,"DE",2014-01-01,"incoming"
"Netherlands","Denmark",5,"DK",2014-01-01,"incoming"
"Netherlands","Estonia",4,"EE",2014-01-01,"incoming"
"Netherlands","Greece",0,"EL",2014-01-01,"incoming"
"Netherlands","Spain",NA,"ES",2014-01-01,"incoming"
"Netherlands","Finland",NA,"FI",2014-01-01,"incoming"
"Netherlands","France",176,"FR",2014-01-01,"incoming"
"Netherlands","Croatia",2,"HR",2014-01-01,"incoming"
"Netherlands","Hungary",21,"HU",2014-01-01,"incoming"
"Netherlands","Ireland",1,"IE",2014-01-01,"incoming"
"Netherlands","Iceland",NA,"IS",2014-01-01,"incoming"
"Netherlands","Italy",NA,"IT",2014-01-01,"incoming"
"Netherlands","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Netherlands","Lithuania",1,"LT",2014-01-01,"incoming"
"Netherlands","Luxembourg",11,"LU",2014-01-01,"incoming"
"Netherlands","Latvia",1,"LV",2014-01-01,"incoming"
"Netherlands","Malta",32,"MT",2014-01-01,"incoming"
"Netherlands","Netherlands",NA,"NL",2014-01-01,"incoming"
"Netherlands","Norway",NA,"NO",2014-01-01,"incoming"
"Netherlands","Poland",NA,"PL",2014-01-01,"incoming"
"Netherlands","Portugal",NA,"PT",2014-01-01,"incoming"
"Netherlands","Romania",2,"RO",2014-01-01,"incoming"
"Netherlands","Sweden",0,"SE",2014-01-01,"incoming"
"Netherlands","Slovenia",1,"SI",2014-01-01,"incoming"
"Netherlands","Slovakia",5,"SK",2014-01-01,"incoming"
"Netherlands","United Kingdom",6,"UK",2014-01-01,"incoming"
"Norway","Austria",NA,"AT",2014-01-01,"incoming"
"Norway","Belgium",38,"BE",2014-01-01,"incoming"
"Norway","Bulgaria",6,"BG",2014-01-01,"incoming"
"Norway","Switzerland",69,"CH",2014-01-01,"incoming"
"Norway","Cyprus",NA,"CY",2014-01-01,"incoming"
"Norway","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Norway","Germany (until 1990 former territory of the FRG)",156,"DE",2014-01-01,"incoming"
"Norway","Denmark",24,"DK",2014-01-01,"incoming"
"Norway","Estonia",0,"EE",2014-01-01,"incoming"
"Norway","Greece",0,"EL",2014-01-01,"incoming"
"Norway","Spain",NA,"ES",2014-01-01,"incoming"
"Norway","Finland",NA,"FI",2014-01-01,"incoming"
"Norway","France",141,"FR",2014-01-01,"incoming"
"Norway","Croatia",1,"HR",2014-01-01,"incoming"
"Norway","Hungary",38,"HU",2014-01-01,"incoming"
"Norway","Ireland",1,"IE",2014-01-01,"incoming"
"Norway","Iceland",NA,"IS",2014-01-01,"incoming"
"Norway","Italy",NA,"IT",2014-01-01,"incoming"
"Norway","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Norway","Lithuania",4,"LT",2014-01-01,"incoming"
"Norway","Luxembourg",2,"LU",2014-01-01,"incoming"
"Norway","Latvia",6,"LV",2014-01-01,"incoming"
"Norway","Malta",31,"MT",2014-01-01,"incoming"
"Norway","Netherlands",NA,"NL",2014-01-01,"incoming"
"Norway","Norway",NA,"NO",2014-01-01,"incoming"
"Norway","Poland",NA,"PL",2014-01-01,"incoming"
"Norway","Portugal",NA,"PT",2014-01-01,"incoming"
"Norway","Romania",5,"RO",2014-01-01,"incoming"
"Norway","Sweden",0,"SE",2014-01-01,"incoming"
"Norway","Slovenia",2,"SI",2014-01-01,"incoming"
"Norway","Slovakia",11,"SK",2014-01-01,"incoming"
"Norway","United Kingdom",7,"UK",2014-01-01,"incoming"
"Poland","Austria",NA,"AT",2014-01-01,"incoming"
"Poland","Belgium",11,"BE",2014-01-01,"incoming"
"Poland","Bulgaria",0,"BG",2014-01-01,"incoming"
"Poland","Switzerland",2,"CH",2014-01-01,"incoming"
"Poland","Cyprus",NA,"CY",2014-01-01,"incoming"
"Poland","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Poland","Germany (until 1990 former territory of the FRG)",24,"DE",2014-01-01,"incoming"
"Poland","Denmark",5,"DK",2014-01-01,"incoming"
"Poland","Estonia",1,"EE",2014-01-01,"incoming"
"Poland","Greece",0,"EL",2014-01-01,"incoming"
"Poland","Spain",NA,"ES",2014-01-01,"incoming"
"Poland","Finland",NA,"FI",2014-01-01,"incoming"
"Poland","France",4,"FR",2014-01-01,"incoming"
"Poland","Croatia",0,"HR",2014-01-01,"incoming"
"Poland","Hungary",7,"HU",2014-01-01,"incoming"
"Poland","Ireland",0,"IE",2014-01-01,"incoming"
"Poland","Iceland",NA,"IS",2014-01-01,"incoming"
"Poland","Italy",NA,"IT",2014-01-01,"incoming"
"Poland","Liechtenstein",0,"LI",2014-01-01,"incoming"
"Poland","Lithuania",4,"LT",2014-01-01,"incoming"
"Poland","Luxembourg",0,"LU",2014-01-01,"incoming"
"Poland","Latvia",0,"LV",2014-01-01,"incoming"
"Poland","Malta",0,"MT",2014-01-01,"incoming"
"Poland","Netherlands",NA,"NL",2014-01-01,"incoming"
"Poland","Norway",NA,"NO",2014-01-01,"incoming"
"Poland","Poland",NA,"PL",2014-01-01,"incoming"
"Poland","Portugal",NA,"PT",2014-01-01,"incoming"
"Poland","Romania",0,"RO",2014-01-01,"incoming"
"Poland","Sweden",0,"SE",2014-01-01,"incoming"
"Poland","Slovenia",0,"SI",2014-01-01,"incoming"
"Poland","Slovakia",0,"SK",2014-01-01,"incoming"
"Poland","United Kingdom",1,"UK",2014-01-01,"incoming"
"Portugal","Austria",NA,"AT",2014-01-01,"incoming"
"Portugal","Belgium",2,"BE",2014-01-01,"incoming"
"Portugal","Bulgaria",0,"BG",2014-01-01,"incoming"
"Portugal","Switzerland",1,"CH",2014-01-01,"incoming"
"Portugal","Cyprus",NA,"CY",2014-01-01,"incoming"
"Portugal","Czech Republic",NA,"CZ",2014-01-01,"incoming"
"Portugal","Germany (until 1990 former territory of the FRG)",3,"DE",2014-01-01,"incoming"
"Portugal","Denmark",0,"DK",2014-01-01,"incoming"
"Portugal","Estonia",0,"EE",2014-01-01,"incoming"
"Portugal","Greece",0,"EL",2014-01-01,"incoming"
"Portugal","Spain",NA,"ES",2014-01-01,"incoming"
"Portugal","Finland",NA,"FI",2014-01-01,"incoming"
"Portugal","France",2,"FR",2014-01-01,"incoming"
"Portugal","Croatia",0,"HR",2014-01-01,"incoming"
"Portugal","Hungary",0,"HU",2014-01-01,"incoming"
"Portugal","Ireland",0,"IE",2014-01-01,"incoming"
"Portugal","Iceland",NA,"IS",2014-01-01,"incoming"
